Timestamp,Temperature
37.62886,26.68
37.66743,26.68
37.71292,26.58
37.75039,26.68
37.78556,26.76
37.82137,26.63
37.85699,26.78
37.87865,26.76
37.90487,26.66
37.94032,26.73
37.97533,26.71
37.99759,26.81
38.01906,26.68
38.04151,26.86
38.07646,26.76
38.09765,26.76
38.12329,26.81
38.15862,26.63
38.18105,26.43
38.21651,26.66
38.23907,26.53
38.26311,26.71
38.29904,26.66
38.32516,26.78
38.36084,26.66
38.39602,26.71
38.41852,27.04
38.44077,26.73
38.47851,26.66
38.50306,26.55
38.54665,26.96
38.58803,26.76
38.6263,26.63
38.66525,26.76
38.70127,26.66
38.73793,26.81
38.76553,26.76
38.80287,26.66
38.84061,26.78
38.87818,26.73
38.90126,26.71
38.9371,26.68
38.96004,26.81
39.00233,26.78
39.03836,26.81
39.06524,26.66
39.10365,26.55
39.14114,26.81
39.17889,26.71
39.20644,26.63
39.24383,26.55
39.28096,26.71
39.31792,26.76
39.34117,26.68
39.37702,26.76
39.40117,26.76
39.44386,27.04
39.48024,26.63
39.51674,26.71
39.54053,26.68
39.57767,26.81
39.6018,26.76
39.64274,26.73
39.67831,26.86
39.70099,27.01
39.73895,26.68
39.76254,26.71
39.80285,26.63
39.84666,26.78
39.88461,26.66
39.92262,26.78
39.95988,26.71
39.98262,26.68
40.02099,26.91
40.06457,26.76
40.10276,26.71
40.1407,26.71
40.17973,26.76
40.2036,26.76
40.24133,26.66
40.28473,26.88
40.31957,26.76
40.34222,26.76
40.37946,26.96
40.40523,26.76
40.44306,26.68
40.48265,26.76
40.52051,26.73
40.55902,26.78
40.58372,26.76
40.6232,26.76
40.66182,26.81
40.7059,26.63
40.74327,26.76
40.78229,26.86
40.81957,26.71
40.84291,26.81
40.87923,26.63
40.90632,26.71
40.94359,26.63
40.98121,26.60
41.01915,26.78
41.04341,26.73
41.08262,26.76
41.12541,26.63
41.16224,26.68
41.19961,26.76
41.22389,26.66
41.26102,26.88
41.29933,27.01
41.3388,26.76
41.37956,26.76
41.42102,26.60
41.47481,26.73
41.51414,26.86
41.56567,26.66
41.61992,26.86
41.65989,26.78
41.70044,26.78
41.75568,26.86
41.80385,26.73
41.86008,26.88
41.91619,26.76
41.95847,26.71
42.00757,26.71
42.06298,26.76
42.11913,26.68
42.16227,26.78
42.22807,26.96
42.28368,26.96
42.34022,26.78
42.39607,26.73
42.44678,26.86
42.5054,26.76
42.56091,26.76
42.61598,26.86
42.66456,26.86
42.72474,26.81
42.8604,26.71
42.98827,26.68
43.08833,26.96
43.17369,26.93
43.23932,26.86
43.29139,26.99
43.34825,27.01
43.3992,26.99
43.43536,26.76
43.47142,26.78
43.50809,26.86
43.55011,26.78
43.58573,26.81
43.62209,26.88
43.65808,26.88
43.68164,26.76
43.71804,26.81
43.74522,26.86
43.7837,26.83
43.82102,26.78
43.86321,26.91
43.90291,26.71
43.93982,26.88
43.96892,26.93
44.00499,26.88
44.03979,26.88
44.06136,26.93
44.09698,26.81
44.11953,26.88
44.14202,26.71
44.18392,26.81
44.22474,26.86
44.26725,26.99
44.30521,26.78
44.34435,26.66
44.38806,26.88
44.42554,26.86
44.46387,26.81
44.50119,26.91
44.53878,26.81
44.564,26.76
44.60971,26.99
44.65199,26.91
44.69212,26.86
44.73223,26.86
44.77188,26.58
44.81297,26.96
44.84996,26.76
44.8887,26.86
44.92917,26.88
44.96892,26.88
45.0082,26.91
45.05445,26.88
45.09374,26.81
45.13381,27.04
45.17475,26.91
45.21638,26.91
45.2617,26.76
45.31268,26.86
45.35161,26.91
45.38967,26.76
45.42683,26.91
45.46809,26.91
45.50548,26.96
45.54542,26.76
45.58718,26.91
45.62266,26.93
45.65812,26.86
45.68406,26.86
45.72017,26.76
45.75656,26.96
45.77727,26.76
45.79814,26.76
45.81973,26.86
45.84112,26.93
45.87627,27.04
45.90212,26.91
45.93667,26.88
45.95848,26.91
45.98025,26.91
46.01675,26.78
46.03944,26.86
46.06127,26.81
46.0979,26.91
46.1235,26.86
46.15872,26.73
46.18006,26.86
46.21555,27.01
46.23794,26.86
46.25992,26.86
46.28162,26.99
46.31802,26.91
46.34575,26.93
46.38169,26.99
46.41861,26.91
46.44038,26.88
46.47609,26.78
46.49876,26.96
46.52137,27.01
46.56459,26.81
46.60087,27.04
46.63671,27.01
46.65869,27.01
46.68127,26.91
46.71654,26.81
46.74348,27.01
46.78442,26.93
46.8204,26.88
46.85535,26.88
46.87629,27.09
46.89751,27.04
46.92057,26.91
46.95611,26.99
46.9842,27.04
47.02074,26.96
47.05779,27.01
47.08116,26.81
47.11785,27.01
47.14207,27.06
47.17943,27.04
47.20844,26.99
47.24667,26.96
47.28535,26.93
47.32404,26.99
47.36216,26.99
47.39842,26.96
47.42559,27.04
47.4626,27.04
47.50069,27.04
47.53937,26.99
47.5627,27.01
47.59867,27.01
47.6262,26.96
47.6621,26.99
47.69735,26.81
47.71954,27.04
47.74253,27.04
47.77946,26.96
47.80377,27.04
47.84555,26.96
47.88334,27.11
47.92118,27.01
47.95889,27.04
47.98112,27.09
48.0166,26.88
48.04533,26.91
48.08533,26.96
48.12572,27.04
48.16315,27.04
48.20073,27.04
48.23646,27.04
48.26456,26.91
48.29949,27.06
48.32463,27.09
48.36092,26.88
48.39743,27.04
48.42034,26.88
48.45681,26.96
48.48554,27.01
48.52293,27.01
48.56027,27.04
48.59945,27.09
48.62311,27.04
48.66133,27.04
48.705,27.16
